date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,year,month,season
2023-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.0,0.71,2023,10,Maha
2023-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.92,0.68,2023,10,Maha
2023-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.0,0.71,2023,10,Maha
2023-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.6,0.73,2023,10,Maha
2023-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,222.25,0.68,2023,11,Maha
2023-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.62,0.7,2023,11,Maha
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.5,0.66,2023,11,Maha
2023-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.9,0.66,2023,11,Maha
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.94,0.67,2023,11,Maha
2023-11-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.75,0.71,2023,11,Maha
2023-11-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,237.88,0.72,2023,11,Maha
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.0,0.71,2023,11,Maha
2023-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.3,0.66,2023,11,Maha
2023-11-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.5,0.66,2023,11,Maha
2023-11-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.15,0.66,2023,11,Maha
2023-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.0,0.7,2023,11,Maha
2023-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.27,0.72,2023,11,Maha
2023-11-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.4,0.7,2023,11,Maha
2023-11-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,11,Maha
2023-11-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.73,2023,11,Maha
2023-11-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,233.2,0.71,2023,11,Maha
2023-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.25,0.67,2023,11,Maha
2023-11-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.85,0.71,2023,11,Maha
2023-11-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.0,0.7,2023,11,Maha
2023-11-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.0,0.7,2023,11,Maha
2023-11-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.3,0.67,2023,11,Maha
2023-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.35,0.67,2023,11,Maha
2023-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.69,0.71,2023,11,Maha
2023-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.0,0.72,2023,11,Maha
2023-11-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.75,0.71,2023,11,Maha
2023-11-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.9,0.72,2023,11,Maha
2023-11-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,11,Maha
2023-11-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.54,0.73,2023,11,Maha
2023-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.87,0.67,2023,11,Maha
2023-11-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,233.55,0.71,2023,11,Maha
2023-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,11,Maha
2023-11-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.62,0.7,2023,11,Maha
2023-11-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,232.0,0.71,2023,11,Maha
2023-11-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,11,Maha
2023-11-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,239.58,0.73,2023,11,Maha
2023-11-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,229.4,0.7,2023,11,Maha
2023-11-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,11,Maha
2023-11-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,11,Maha
2023-11-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.12,0.72,2023,11,Maha
2023-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,214.67,0.65,2023,11,Maha
2023-12-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.25,0.66,2023,12,Maha
2023-12-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,237.0,0.73,2023,12,Maha
2023-12-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,236.92,0.72,2023,12,Maha
2023-12-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,253.75,0.78,2023,12,Maha
2023-12-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.5,0.74,2023,12,Maha
2023-12-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.75,0.67,2023,12,Maha
2023-12-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,233.98,0.72,2023,12,Maha
2023-12-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,215.9,0.66,2023,12,Maha
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,222.8,0.68,2023,12,Maha
2023-12-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.95,0.67,2023,12,Maha
2023-12-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,239.88,0.73,2023,12,Maha
2023-12-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,224.0,0.69,2023,12,Maha
2023-12-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,234.0,0.72,2023,12,Maha
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,215.7,0.66,2023,12,Maha
2023-12-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,231.0,0.71,2023,12,Maha
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.88,0.77,2023,12,Maha
2023-12-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,238.3,0.73,2023,12,Maha
2023-12-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.55,0.74,2023,12,Maha
2023-12-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,237.6,0.73,2023,12,Maha
2023-12-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,223.08,0.68,2023,12,Maha
2023-12-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,247.1,0.76,2023,12,Maha
2023-12-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.45,0.67,2023,12,Maha
2023-12-15,Central,Nuwara Eliya,Hanguranketha,7840,7.18,80.78,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.81,0.74,2023,12,Maha
2023-12-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,216.15,0.66,2023,12,Maha
2023-12-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,241.7,0.74,2023,12,Maha
2023-12-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.88,0.77,2023,12,Maha
2023-12-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.17,0.68,2023,12,Maha
2023-12-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,250.21,0.77,2023,12,Maha
2023-12-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.35,0.67,2023,12,Maha
2023-12-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,245.75,0.75,2023,12,Maha
2023-12-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.75,0.67,2023,12,Maha
2023-12-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.0,0.72,2023,12,Maha
2023-12-15,North Central,Anuradhapura,Galenbindunuwewa,7835,8.29,80.72,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,233.0,0.71,2023,12,Maha
2023-12-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.0,0.67,2023,12,Maha
2023-12-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,230.93,0.71,2023,12,Maha
2023-12-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.67,2023,12,Maha
2023-12-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,239.58,0.73,2023,12,Maha
2023-12-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.0,0.73,2023,12,Maha
2023-12-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,240.32,0.74,2023,12,Maha
2023-12-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.53,0.74,2023,12,Maha
2024-01-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,253.55,0.79,2024,1,Maha
2024-01-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.4,0.68,2024,1,Maha
2024-01-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,237.5,0.74,2024,1,Maha
2024-01-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,246.0,0.76,2024,1,Maha
2024-01-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.0,0.68,2024,1,Maha
2024-01-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.0,0.67,2024,1,Maha
2024-01-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,225.2,0.7,2024,1,Maha
2024-01-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.4,0.68,2024,1,Maha
2024-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,253.23,0.79,2024,1,Maha
2024-01-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,249.75,0.78,2024,1,Maha
2024-01-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,222.4,0.69,2024,1,Maha
2024-01-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,239.4,0.74,2024,1,Maha
2024-01-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.5,0.73,2024,1,Maha
2024-01-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,247.67,0.77,2024,1,Maha
2024-01-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,259.9,0.81,2024,1,Maha
2024-01-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,222.8,0.69,2024,1,Maha
2024-01-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,266.9,0.83,2024,1,Maha
2024-01-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,250.21,0.78,2024,1,Maha
2024-01-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,247.12,0.77,2024,1,Maha
2024-01-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.33,0.78,2024,1,Maha
2024-01-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.08,0.68,2024,1,Maha
2024-01-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.9,0.68,2024,1,Maha
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.6,0.68,2024,1,Maha
2024-01-15,Eastern,Ampara,Dehiattakandiya,7837,7.66,81.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,257.29,0.8,2024,1,Maha
2024-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.0,0.68,2024,1,Maha
2024-01-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,248.0,0.77,2024,1,Maha
2024-01-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,223.0,0.69,2024,1,Maha
2024-01-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.0,0.68,2024,1,Maha
2024-01-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,254.67,0.79,2024,1,Maha
2024-01-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,North Western,Kurunegala,Nikaweratiya,7842,7.75,80.12,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,267.0,0.83,2024,1,Maha
2024-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.68,2024,1,Maha
2024-01-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,246.67,0.77,2024,1,Maha
2024-01-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,250.8,0.78,2024,1,Maha
2024-01-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,222.76,0.69,2024,1,Maha
2024-01-15,North Central,Anuradhapura,Thambuttegama,5346,8.16,80.3,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,257.5,0.8,2024,1,Maha
2024-02-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,242.5,0.78,2024,2,Maha
2024-02-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,226.5,0.72,2024,2,Maha
2024-02-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,269.58,0.86,2024,2,Maha
2024-02-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.5,0.7,2024,2,Maha
2024-02-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,262.92,0.84,2024,2,Maha
2024-02-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,235.31,0.75,2024,2,Maha
2024-02-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.7,2024,2,Maha
2024-02-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.7,2024,2,Maha
2024-02-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,257.19,0.82,2024,2,Maha
2024-02-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,249.0,0.8,2024,2,Maha
2024-02-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.1,0.69,2024,2,Maha
2024-02-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.0,0.71,2024,2,Maha
2024-02-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,269.0,0.86,2024,2,Maha
2024-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,223.59,0.72,2024,2,Maha
2024-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.06,0.8,2024,2,Maha
2024-02-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,237.5,0.76,2024,2,Maha
2024-02-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,255.0,0.82,2024,2,Maha
2024-02-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.05,0.7,2024,2,Maha
2024-02-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,251.55,0.8,2024,2,Maha
2024-02-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.7,0.7,2024,2,Maha
2024-02-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,216.5,0.69,2024,2,Maha
2024-02-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.94,0.71,2024,2,Maha
2024-02-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,217.4,0.7,2024,2,Maha
